order_item_id,order_id,product_id,quantity,customer_id,order_date,total_amount,name,city,email,signup_date,product_name,category,price
1572,1907,49,1,387,1/22/2025,859.81,Customer_387,Mansoura,customer387@example.com,7/24/2021,Product_49,Electronics,2487.22
1573,2885,25,4,2562,7/21/2023,8440.99,Customer_2562,Mansoura,customer2562@example.com,10/8/2022,Product_25,Food,1357.47
1574,2979,50,5,396,5/3/2021,6950.41,Customer_396,Mansoura,customer396@example.com,2/15/2023,Product_50,Food,3820.03
1575,1963,5,5,264,6/10/2024,9843.76,Customer_264,Tanta,customer264@example.com,10/30/2024,Product_5,Electronics,3605.83
1576,2980,90,2,650,6/22/2023,5490.69,Customer_650,Cairo,customer650@example.com,12/5/2024,Product_90,Electronics,4526.98
1577,2705,22,5,291,3/22/2024,4490.87,Customer_291,Cairo,customer291@example.com,5/4/2025,Product_22,Books,4732.78
1578,3692,38,2,2086,9/28/2024,3483.01,Customer_2086,Cairo,customer2086@example.com,8/24/2020,Product_38,Electronics,3198
1579,2374,54,1,835,9/1/2023,4365.12,Customer_835,Giza,customer835@example.com,10/13/2023,Product_54,Clothing,1537.55
1580,513,7,1,2904,6/5/2024,7065.88,Customer_2904,Tanta,customer2904@example.com,11/27/2022,Product_7,Food,592
1581,2958,35,5,1564,1/10/2022,2492.69,Customer_1564,Tanta,customer1564@example.com,8/1/2021,Product_35,Electronics,4514.18
1582,1826,74,4,349,10/31/2021,8551.16,Customer_349,Alexandria,customer349@example.com,3/1/2021,Product_74,Books,1450.23
1583,1406,65,2,2624,4/30/2021,6990.68,Customer_2624,Giza,customer2624@example.com,1/15/2023,Product_65,Clothing,3948.51
1584,2359,9,3,1901,6/4/2023,4026.12,Customer_1901,Giza,customer1901@example.com,11/28/2021,Product_9,Food,3000.69
1585,3954,74,3,1276,3/13/2022,1164.47,Customer_1276,Tanta,customer1276@example.com,5/18/2023,Product_74,Books,1450.23
1586,382,54,4,1935,9/22/2023,5543.33,Customer_1935,Giza,customer1935@example.com,8/6/2021,Product_54,Clothing,1537.55
1587,1255,8,5,2289,12/7/2023,7867.27,Customer_2289,Alexandria,customer2289@example.com,2/28/2022,Product_8,Clothing,1366.58
1588,2911,82,4,160,11/19/2023,1845.48,Customer_160,Tanta,customer160@example.com,5/23/2024,Product_82,Books,4288.29
1589,3659,63,2,1835,1/11/2023,7429.08,Customer_1835,Mansoura,customer1835@example.com,6/26/2021,Product_63,Food,4448.47
1590,1139,21,3,2542,11/1/2022,6792.25,Customer_2542,Alexandria,customer2542@example.com,1/28/2021,Product_21,Electronics,96.34
1591,4141,7,5,1390,1/10/2023,9686.15,Customer_1390,Tanta,customer1390@example.com,9/20/2023,Product_7,Food,592
1592,2460,61,2,1678,11/3/2022,7785.53,Customer_1678,Tanta,customer1678@example.com,4/22/2025,Product_61,Clothing,4887.51
1593,2467,95,1,1050,10/22/2024,6750.12,Customer_1050,Alexandria,customer1050@example.com,5/5/2024,Product_95,Clothing,329.17
1594,921,31,3,2542,11/4/2023,9936.41,Customer_2542,Alexandria,customer2542@example.com,1/28/2021,Product_31,Clothing,803.97
1595,917,5,3,1241,11/8/2021,2002.96,Customer_1241,Mansoura,customer1241@example.com,12/1/2023,Product_5,Electronics,3605.83
1596,3948,85,4,1780,11/16/2024,5623.17,Customer_1780,Cairo,customer1780@example.com,12/19/2023,Product_85,Clothing,1711.88
1597,1354,82,2,1953,4/11/2021,6107.71,Customer_1953,Cairo,customer1953@example.com,11/25/2023,Product_82,Books,4288.29
1598,3040,51,4,2917,3/7/2023,5979.28,Customer_2917,Mansoura,customer2917@example.com,11/18/2023,Product_51,Clothing,743.17
1599,4359,94,1,900,7/12/2021,3917.23,Customer_900,Mansoura,customer900@example.com,1/8/2023,Product_94,Books,2732.33
1600,4479,90,5,2807,8/28/2024,1782.27,Customer_2807,Mansoura,customer2807@example.com,6/28/2020,Product_90,Electronics,4526.98
1601,3343,13,2,2589,6/5/2024,9140.98,Customer_2589,Tanta,customer2589@example.com,12/18/2022,Product_13,Books,4763.21
1602,1279,67,1,797,1/19/2022,3390,Customer_797,Alexandria,customer797@example.com,3/28/2022,Product_67,Books,572.57
1603,3129,8,2,1545,2/12/2024,2651.93,Customer_1545,Giza,customer1545@example.com,2/22/2022,Product_8,Clothing,1366.58
1604,2193,44,5,1300,12/18/2024,1553.78,Customer_1300,Alexandria,customer1300@example.com,4/18/2023,Product_44,Books,1374.68
1605,1040,95,1,936,6/9/2021,1854.33,Customer_936,Mansoura,customer936@example.com,9/23/2022,Product_95,Clothing,329.17
1606,677,83,3,1163,6/12/2022,7392.47,Customer_1163,Mansoura,customer1163@example.com,2/7/2020,Product_83,Electronics,4886.44
1607,4500,33,2,2276,8/4/2022,9267.32,Customer_2276,Cairo,customer2276@example.com,7/1/2023,Product_33,Books,3039.13
1608,3618,87,1,2038,10/10/2024,3046.75,Customer_2038,Cairo,customer2038@example.com,4/10/2020,Product_87,Food,3831.9
1609,4822,15,1,2750,8/26/2023,912.11,Customer_2750,Cairo,customer2750@example.com,1/24/2022,Product_15,Food,4986.15
1610,3656,55,2,2032,4/17/2022,4531.78,Customer_2032,Giza,customer2032@example.com,9/4/2021,Product_55,Food,1039.6
1611,36,5,3,2900,5/26/2023,9447.99,Customer_2900,Cairo,customer2900@example.com,4/1/2022,Product_5,Electronics,3605.83
1612,1280,80,2,1172,1/17/2023,5953.97,Customer_1172,Alexandria,customer1172@example.com,11/21/2022,Product_80,Books,1059.08
1613,148,45,2,135,11/11/2023,7414.75,Customer_135,Alexandria,customer135@example.com,5/25/2021,Product_45,Electronics,1533.97
1614,3108,11,5,1235,2/8/2025,4447.42,Customer_1235,Giza,customer1235@example.com,2/28/2025,Product_11,Books,4911.93
1615,4247,14,5,442,5/15/2024,4194.12,Customer_442,Giza,customer442@example.com,12/31/2024,Product_14,Clothing,1343.5
1616,4597,61,3,2084,1/3/2025,9266.3,Customer_2084,Tanta,customer2084@example.com,11/24/2021,Product_61,Clothing,4887.51
1617,475,100,4,2914,6/15/2024,6370.77,Customer_2914,Mansoura,customer2914@example.com,12/2/2023,Product_100,Electronics,3739.43
1618,3931,86,1,692,2/7/2023,5984.04,Customer_692,Mansoura,customer692@example.com,11/29/2024,Product_86,Clothing,2017.27
1619,3544,41,5,2829,9/25/2022,9422.51,Customer_2829,Alexandria,customer2829@example.com,3/31/2025,Product_41,Electronics,956.49
1620,3112,2,5,1714,12/2/2021,4344.02,Customer_1714,Giza,customer1714@example.com,11/8/2023,Product_2,Clothing,3751.87
1621,1940,76,2,1996,12/19/2021,9274.49,Customer_1996,Giza,customer1996@example.com,5/21/2023,Product_76,Food,3766.34
1622,2289,99,1,1408,7/16/2022,9047.35,Customer_1408,Cairo,customer1408@example.com,10/12/2021,Product_99,Food,1026.63
1623,4806,44,3,1519,12/14/2024,6077.31,Customer_1519,Tanta,customer1519@example.com,5/22/2022,Product_44,Books,1374.68
1624,875,4,5,2052,7/29/2024,381.04,Customer_2052,Giza,customer2052@example.com,10/2/2024,Product_4,Books,4854.34
1625,3657,93,5,2459,5/5/2021,148.66,Customer_2459,Giza,customer2459@example.com,8/28/2023,Product_93,Food,400.32
1626,3418,62,1,195,7/20/2021,5767.77,Customer_195,Tanta,customer195@example.com,8/22/2024,Product_62,Books,3842.23
1627,1998,96,3,2416,11/16/2024,4363.54,Customer_2416,Alexandria,customer2416@example.com,8/5/2024,Product_96,Food,2091.27
1628,2818,87,5,1725,2/7/2024,9700.23,Customer_1725,Mansoura,customer1725@example.com,11/30/2023,Product_87,Food,3831.9
1629,1586,92,1,943,9/8/2023,294.89,Customer_943,Alexandria,customer943@example.com,7/11/2024,Product_92,Food,4734.4
1630,2982,49,1,2818,12/7/2022,9125.46,Customer_2818,Tanta,customer2818@example.com,1/13/2025,Product_49,Electronics,2487.22
1631,2486,42,4,270,8/7/2024,5037.72,Customer_270,Cairo,customer270@example.com,4/28/2023,Product_42,Books,4962.04
1632,1001,19,1,2742,5/19/2021,5174.92,Customer_2742,Alexandria,customer2742@example.com,12/31/2024,Product_19,Clothing,4776.48
1633,3582,51,3,842,1/10/2024,5776.84,Customer_842,Alexandria,customer842@example.com,11/13/2023,Product_51,Clothing,743.17
1634,4982,81,3,2818,4/19/2021,1505.59,Customer_2818,Tanta,customer2818@example.com,1/13/2025,Product_81,Electronics,1778.51
1635,3843,41,4,38,8/18/2023,7133.21,Customer_38,Alexandria,customer38@example.com,5/28/2021,Product_41,Electronics,956.49
1636,1810,38,4,382,12/20/2021,8366.62,Customer_382,Mansoura,customer382@example.com,2/20/2021,Product_38,Electronics,3198
1637,314,21,4,1074,2/7/2022,9986.57,Customer_1074,Alexandria,customer1074@example.com,7/11/2023,Product_21,Electronics,96.34
1638,2137,7,1,1019,4/10/2023,3701.11,Customer_1019,Cairo,customer1019@example.com,3/9/2023,Product_7,Food,592
1639,4140,59,3,2298,10/18/2024,6138.43,Customer_2298,Cairo,customer2298@example.com,8/10/2024,Product_59,Books,4667.97
1640,4648,21,5,526,5/2/2024,994.67,Customer_526,Mansoura,customer526@example.com,10/16/2020,Product_21,Electronics,96.34
1641,2199,83,3,1362,10/19/2023,6359.81,Customer_1362,Giza,customer1362@example.com,2/11/2024,Product_83,Electronics,4886.44
1642,1773,74,1,2973,6/25/2024,7658.02,Customer_2973,Mansoura,customer2973@example.com,9/28/2024,Product_74,Books,1450.23
1643,3629,62,3,2085,12/25/2021,7957.68,Customer_2085,Cairo,customer2085@example.com,11/28/2024,Product_62,Books,3842.23
1644,3228,52,4,1957,8/1/2024,8555.87,Customer_1957,Cairo,customer1957@example.com,2/10/2020,Product_52,Electronics,3840.32
1645,726,7,1,2142,3/6/2024,5694.11,Customer_2142,Alexandria,customer2142@example.com,8/30/2022,Product_7,Food,592
1646,4225,2,2,2692,11/16/2023,1355.2,Customer_2692,Giza,customer2692@example.com,3/24/2020,Product_2,Clothing,3751.87
1647,3667,89,4,762,6/23/2023,5676.62,Customer_762,Alexandria,customer762@example.com,4/23/2024,Product_89,Electronics,3701.86
1648,2358,22,4,1327,11/29/2023,3394.82,Customer_1327,Tanta,customer1327@example.com,8/10/2021,Product_22,Books,4732.78
1649,4889,61,2,2752,8/24/2024,5079.72,Customer_2752,Giza,customer2752@example.com,2/20/2023,Product_61,Clothing,4887.51
1650,4513,47,1,341,10/12/2021,4273.55,Customer_341,Cairo,customer341@example.com,2/1/2022,Product_47,Electronics,3315.91
1651,945,33,2,1808,1/29/2025,5417.02,Customer_1808,Alexandria,customer1808@example.com,6/11/2024,Product_33,Books,3039.13
1652,3343,82,3,2589,6/5/2024,9140.98,Customer_2589,Tanta,customer2589@example.com,12/18/2022,Product_82,Books,4288.29
1653,4833,68,2,122,7/26/2022,2640.87,Customer_122,Giza,customer122@example.com,11/14/2024,Product_68,Books,2107.14
1654,1493,93,2,2495,2/21/2023,359.75,Customer_2495,Mansoura,customer2495@example.com,8/19/2022,Product_93,Food,400.32
1655,139,28,5,99,12/23/2023,6043.12,Customer_99,Tanta,customer99@example.com,6/9/2022,Product_28,Clothing,3000.39
1656,5,56,5,1580,12/23/2021,5995.28,Customer_1580,Cairo,customer1580@example.com,8/29/2022,Product_56,Clothing,3991.47
1657,4550,23,2,2253,8/4/2024,1384.03,Customer_2253,Giza,customer2253@example.com,7/14/2020,Product_23,Food,3477.2
1658,699,39,2,518,12/28/2023,5725.11,Customer_518,Cairo,customer518@example.com,7/22/2022,Product_39,Clothing,3859.21
1659,838,25,1,1803,2/2/2023,1299.31,Customer_1803,Alexandria,customer1803@example.com,5/29/2020,Product_25,Food,1357.47
1660,2911,86,1,160,11/19/2023,1845.48,Customer_160,Tanta,customer160@example.com,5/23/2024,Product_86,Clothing,2017.27
1661,826,81,1,2597,11/22/2024,4781.58,Customer_2597,Giza,customer2597@example.com,2/28/2022,Product_81,Electronics,1778.51
1662,2701,9,2,2411,11/11/2023,8517.7,Customer_2411,Giza,customer2411@example.com,9/19/2022,Product_9,Food,3000.69
1663,3691,77,1,2246,6/22/2023,9355.24,Customer_2246,Mansoura,customer2246@example.com,3/28/2021,Product_77,Food,4530.49
1664,3364,49,2,2888,1/31/2022,6191.9,Customer_2888,Mansoura,customer2888@example.com,7/1/2021,Product_49,Electronics,2487.22
1665,363,11,2,378,2/7/2022,719.78,Customer_378,Tanta,customer378@example.com,6/20/2021,Product_11,Books,4911.93
1666,3493,76,2,1087,8/8/2023,3741.85,Customer_1087,Tanta,customer1087@example.com,12/6/2022,Product_76,Food,3766.34
1667,4674,48,1,727,4/1/2021,9274.3,Customer_727,Tanta,customer727@example.com,11/28/2022,Product_48,Food,1377.81
1668,1080,70,1,932,1/22/2024,2549.15,Customer_932,Giza,customer932@example.com,3/9/2023,Product_70,Electronics,2993.19
1669,2067,70,5,469,4/13/2022,2876.45,Customer_469,Cairo,customer469@example.com,4/22/2022,Product_70,Electronics,2993.19
1670,1287,91,4,686,12/30/2024,6189.67,Customer_686,Alexandria,customer686@example.com,5/5/2021,Product_91,Food,1957.69
1671,2534,73,4,1440,3/11/2024,2043.58,Customer_1440,Giza,customer1440@example.com,7/22/2021,Product_73,Food,4973.65
1672,4904,99,3,1755,10/14/2023,4125.55,Customer_1755,Mansoura,customer1755@example.com,3/19/2021,Product_99,Food,1026.63
1673,2174,89,5,1213,9/24/2024,8160.01,Customer_1213,Alexandria,customer1213@example.com,9/29/2020,Product_89,Electronics,3701.86
1674,3206,72,3,2764,8/21/2023,7830.2,Customer_2764,Giza,customer2764@example.com,9/7/2020,Product_72,Books,3410.88
1675,978,49,4,2587,10/11/2022,7649.94,Customer_2587,Mansoura,customer2587@example.com,1/12/2022,Product_49,Electronics,2487.22
1676,3358,94,4,2519,3/22/2021,4371.21,Customer_2519,Cairo,customer2519@example.com,3/28/2020,Product_94,Books,2732.33
1677,4751,27,5,2304,11/14/2022,8288.55,Customer_2304,Cairo,customer2304@example.com,2/1/2023,Product_27,Books,2083.82
1678,846,11,2,230,9/10/2023,268.54,Customer_230,Mansoura,customer230@example.com,1/14/2020,Product_11,Books,4911.93
1679,1311,14,4,551,9/28/2022,7050.4,Customer_551,Cairo,customer551@example.com,1/3/2021,Product_14,Clothing,1343.5
1680,3479,74,2,280,5/20/2023,4694.37,Customer_280,Tanta,customer280@example.com,1/4/2020,Product_74,Books,1450.23
1681,1886,35,5,2844,9/1/2023,3271.82,Customer_2844,Mansoura,customer2844@example.com,6/2/2022,Product_35,Electronics,4514.18
1682,2387,2,1,474,4/20/2021,8900.54,Customer_474,Cairo,customer474@example.com,7/18/2020,Product_2,Clothing,3751.87
1683,596,51,1,1079,5/14/2021,8491.35,Customer_1079,Cairo,customer1079@example.com,7/14/2021,Product_51,Clothing,743.17
1684,1274,71,5,1824,10/4/2024,2500.43,Customer_1824,Mansoura,customer1824@example.com,2/19/2021,Product_71,Food,2771.35
1685,1973,20,1,1156,2/1/2022,3173.26,Customer_1156,Alexandria,customer1156@example.com,9/23/2022,Product_20,Books,3971.54
1686,2965,45,5,1048,10/14/2021,5017.13,Customer_1048,Cairo,customer1048@example.com,5/27/2023,Product_45,Electronics,1533.97
1687,4760,54,3,1919,7/6/2024,652.39,Customer_1919,Alexandria,customer1919@example.com,2/25/2023,Product_54,Clothing,1537.55
1688,3302,13,4,2394,2/20/2024,2980.33,Customer_2394,Mansoura,customer2394@example.com,6/2/2020,Product_13,Books,4763.21
1689,4369,100,4,1198,10/10/2023,5130.71,Customer_1198,Alexandria,customer1198@example.com,9/17/2024,Product_100,Electronics,3739.43
1690,1627,82,5,510,9/25/2024,1411.81,Customer_510,Alexandria,customer510@example.com,3/3/2022,Product_82,Books,4288.29
1691,4893,77,2,1913,12/12/2022,4336.81,Customer_1913,Giza,customer1913@example.com,2/11/2022,Product_77,Food,4530.49
1692,1340,98,2,987,5/2/2023,3448.48,Customer_987,Tanta,customer987@example.com,12/15/2021,Product_98,Clothing,76.04
1693,385,50,5,504,2/28/2023,5033.5,Customer_504,Alexandria,customer504@example.com,11/1/2021,Product_50,Food,3820.03
1694,1748,52,2,2199,10/27/2024,8535.65,Customer_2199,Tanta,customer2199@example.com,8/26/2023,Product_52,Electronics,3840.32
1695,4209,20,3,476,12/12/2022,7419.4,Customer_476,Cairo,customer476@example.com,8/13/2022,Product_20,Books,3971.54
1696,3377,62,4,713,4/4/2021,2504.31,Customer_713,Alexandria,customer713@example.com,3/25/2021,Product_62,Books,3842.23
1697,764,32,3,961,10/4/2022,863.74,Customer_961,Cairo,customer961@example.com,4/14/2024,Product_32,Clothing,612.61
1698,4950,38,5,2377,12/8/2024,1347.81,Customer_2377,Tanta,customer2377@example.com,8/24/2023,Product_38,Electronics,3198
1699,416,89,3,1759,11/3/2021,5721.74,Customer_1759,Cairo,customer1759@example.com,5/12/2025,Product_89,Electronics,3701.86
1700,4697,25,4,1043,2/25/2024,9686.8,Customer_1043,Tanta,customer1043@example.com,3/18/2025,Product_25,Food,1357.47
1701,2871,43,2,844,4/1/2022,1569.12,Customer_844,Giza,customer844@example.com,8/24/2022,Product_43,Electronics,4285.71
1702,4006,27,2,2424,3/15/2022,6811.14,Customer_2424,Alexandria,customer2424@example.com,11/8/2020,Product_27,Books,2083.82
1703,4606,72,5,1070,6/11/2024,183.15,Customer_1070,Tanta,customer1070@example.com,5/3/2022,Product_72,Books,3410.88
1704,2547,3,1,1757,3/12/2023,771.28,Customer_1757,Giza,customer1757@example.com,5/29/2020,Product_3,Food,1172.91
1705,136,54,3,967,12/22/2021,263.21,Customer_967,Giza,customer967@example.com,7/15/2021,Product_54,Clothing,1537.55
1706,2443,53,4,163,11/5/2023,5118.04,Customer_163,Tanta,customer163@example.com,7/21/2022,Product_53,Food,3135.69
1707,710,93,5,877,12/12/2021,508.34,Customer_877,Cairo,customer877@example.com,5/19/2023,Product_93,Food,400.32
1708,3169,1,3,2259,12/7/2022,9179.72,Customer_2259,Cairo,customer2259@example.com,11/25/2023,Product_1,Electronics,213.03
1709,2397,14,4,697,10/24/2022,9727.11,Customer_697,Alexandria,customer697@example.com,3/28/2022,Product_14,Clothing,1343.5
1710,4563,49,5,2772,1/15/2022,6779.83,Customer_2772,Giza,customer2772@example.com,1/9/2020,Product_49,Electronics,2487.22
1711,4705,7,5,2071,6/27/2021,4943.82,Customer_2071,Cairo,customer2071@example.com,12/10/2020,Product_7,Food,592
1712,3867,50,3,2692,10/28/2021,167.61,Customer_2692,Giza,customer2692@example.com,3/24/2020,Product_50,Food,3820.03
1713,1781,80,4,181,1/16/2022,2928.63,Customer_181,Mansoura,customer181@example.com,2/24/2025,Product_80,Books,1059.08
1714,2907,68,5,515,7/23/2023,1682.14,Customer_515,Tanta,customer515@example.com,6/7/2022,Product_68,Books,2107.14
1715,187,38,2,1003,1/23/2021,8197.04,Customer_1003,Giza,customer1003@example.com,9/8/2022,Product_38,Electronics,3198
1716,2876,32,4,1058,4/7/2024,395.48,Customer_1058,Alexandria,customer1058@example.com,9/13/2022,Product_32,Clothing,612.61
1717,1682,73,1,1224,12/11/2024,2186.3,Customer_1224,Mansoura,customer1224@example.com,11/26/2021,Product_73,Food,4973.65
1718,2725,54,5,2474,1/28/2021,1221.39,Customer_2474,Giza,customer2474@example.com,12/23/2021,Product_54,Clothing,1537.55
1719,3226,4,3,2209,11/29/2021,4349.3,Customer_2209,Alexandria,customer2209@example.com,9/24/2023,Product_4,Books,4854.34
1720,2177,1,4,2981,5/31/2023,2334.85,Customer_2981,Cairo,customer2981@example.com,10/1/2022,Product_1,Electronics,213.03
1721,4658,86,4,2625,10/22/2024,6968.6,Customer_2625,Giza,customer2625@example.com,2/7/2024,Product_86,Clothing,2017.27
1722,407,68,1,1382,8/11/2023,4757.21,Customer_1382,Mansoura,customer1382@example.com,11/25/2020,Product_68,Books,2107.14
1723,521,4,4,1148,5/7/2021,4232.97,Customer_1148,Alexandria,customer1148@example.com,7/31/2024,Product_4,Books,4854.34
1724,765,72,1,429,7/15/2022,9357.3,Customer_429,Alexandria,customer429@example.com,7/20/2023,Product_72,Books,3410.88
1725,639,88,3,2805,1/28/2025,2244.38,Customer_2805,Giza,customer2805@example.com,3/8/2022,Product_88,Electronics,4918.9
1726,3628,91,4,208,7/23/2022,3879.47,Customer_208,Cairo,customer208@example.com,7/5/2020,Product_91,Food,1957.69
1727,3520,95,5,2288,8/22/2022,4956.95,Customer_2288,Mansoura,customer2288@example.com,6/11/2020,Product_95,Clothing,329.17
1728,799,9,3,77,8/6/2021,6597.55,Customer_77,Cairo,customer77@example.com,5/6/2020,Product_9,Food,3000.69
1729,1612,4,4,2871,11/8/2024,5942.41,Customer_2871,Cairo,customer2871@example.com,5/16/2024,Product_4,Books,4854.34
1730,2408,59,1,2440,3/13/2022,9192.41,Customer_2440,Mansoura,customer2440@example.com,2/6/2025,Product_59,Books,4667.97
1731,2442,72,5,1409,7/23/2021,5716.32,Customer_1409,Mansoura,customer1409@example.com,6/20/2024,Product_72,Books,3410.88
1732,3471,40,2,2352,9/14/2023,7034.8,Customer_2352,Tanta,customer2352@example.com,8/28/2020,Product_40,Electronics,2551.49
1733,2604,31,5,1040,6/10/2024,4561.4,Customer_1040,Mansoura,customer1040@example.com,4/19/2023,Product_31,Clothing,803.97
1734,4790,24,1,2900,11/9/2021,6984.81,Customer_2900,Cairo,customer2900@example.com,4/1/2022,Product_24,Books,143.69
1735,4170,72,5,609,11/13/2023,3178.07,Customer_609,Cairo,customer609@example.com,6/17/2021,Product_72,Books,3410.88
1736,1687,92,2,1261,5/10/2022,4601.9,Customer_1261,Alexandria,customer1261@example.com,11/15/2022,Product_92,Food,4734.4
1737,2188,58,2,1681,12/14/2021,4617.83,Customer_1681,Tanta,customer1681@example.com,3/2/2025,Product_58,Clothing,362.65
1738,4649,6,1,773,7/13/2022,3511.01,Customer_773,Cairo,customer773@example.com,3/3/2021,Product_6,Clothing,2452.37
1739,4016,46,4,275,6/20/2021,9320.89,Customer_275,Giza,customer275@example.com,1/21/2021,Product_46,Books,4701.18
1740,4271,48,1,689,3/31/2021,217.15,Customer_689,Tanta,customer689@example.com,8/31/2023,Product_48,Food,1377.81
1741,2620,29,4,1429,3/8/2022,5332.73,Customer_1429,Tanta,customer1429@example.com,7/15/2021,Product_29,Electronics,4798.18
1742,2813,12,3,2464,7/25/2023,1720.74,Customer_2464,Mansoura,customer2464@example.com,8/10/2020,Product_12,Electronics,1616.26
1743,4653,45,2,1532,12/31/2023,1773.39,Customer_1532,Cairo,customer1532@example.com,2/20/2023,Product_45,Electronics,1533.97
1744,147,2,4,244,10/17/2024,3341.47,Customer_244,Alexandria,customer244@example.com,5/1/2025,Product_2,Clothing,3751.87
1745,700,10,5,2490,7/6/2021,8103.23,Customer_2490,Giza,customer2490@example.com,6/15/2025,Product_10,Food,4759.39
1746,81,60,3,2702,11/18/2023,5495.66,Customer_2702,Tanta,customer2702@example.com,8/17/2023,Product_60,Books,3144.78
1747,4145,96,1,2214,5/25/2021,1452.73,Customer_2214,Alexandria,customer2214@example.com,6/27/2021,Product_96,Food,2091.27
1748,933,9,5,157,3/7/2021,8745.55,Customer_157,Giza,customer157@example.com,11/25/2021,Product_9,Food,3000.69
1749,1615,37,1,2469,2/18/2022,9839.89,Customer_2469,Alexandria,customer2469@example.com,8/2/2023,Product_37,Clothing,3357.82
1750,1596,10,5,698,12/27/2024,6776.52,Customer_698,Giza,customer698@example.com,6/10/2020,Product_10,Food,4759.39
1751,207,12,5,2890,10/30/2021,9697.67,Customer_2890,Cairo,customer2890@example.com,4/26/2023,Product_12,Electronics,1616.26
1752,3330,53,2,2403,5/18/2022,3499.73,Customer_2403,Tanta,customer2403@example.com,2/20/2024,Product_53,Food,3135.69
1753,3660,9,1,724,7/29/2024,8477.7,Customer_724,Giza,customer724@example.com,12/10/2020,Product_9,Food,3000.69
1754,3518,28,3,1473,8/23/2021,2554.46,Customer_1473,Alexandria,customer1473@example.com,1/15/2021,Product_28,Clothing,3000.39
1755,619,65,3,1480,2/6/2024,2807.34,Customer_1480,Cairo,customer1480@example.com,2/10/2023,Product_65,Clothing,3948.51
1756,3459,53,1,1699,4/22/2021,2628.57,Customer_1699,Giza,customer1699@example.com,6/26/2021,Product_53,Food,3135.69
1757,169,7,1,2174,8/30/2021,761.09,Customer_2174,Tanta,customer2174@example.com,1/12/2022,Product_7,Food,592
1758,4746,87,3,2671,3/19/2023,3541.06,Customer_2671,Alexandria,customer2671@example.com,3/31/2020,Product_87,Food,3831.9
1759,2593,70,4,2808,6/13/2024,8747.15,Customer_2808,Tanta,customer2808@example.com,4/4/2025,Product_70,Electronics,2993.19
1760,2320,9,5,1213,12/18/2021,4100.86,Customer_1213,Alexandria,customer1213@example.com,9/29/2020,Product_9,Food,3000.69
1761,778,91,3,245,11/21/2021,3070.71,Customer_245,Alexandria,customer245@example.com,9/4/2023,Product_91,Food,1957.69
1762,4515,47,1,626,11/7/2022,1494.7,Customer_626,Cairo,customer626@example.com,6/4/2021,Product_47,Electronics,3315.91
1763,1613,64,5,2513,1/6/2021,6526.11,Customer_2513,Mansoura,customer2513@example.com,2/13/2023,Product_64,Clothing,702.02
1764,692,6,5,2258,6/20/2021,766.46,Customer_2258,Alexandria,customer2258@example.com,3/26/2021,Product_6,Clothing,2452.37
1765,3785,74,4,372,12/6/2024,2614.41,Customer_372,Cairo,customer372@example.com,3/18/2020,Product_74,Books,1450.23
1766,3333,70,1,1948,12/18/2024,4501.82,Customer_1948,Giza,customer1948@example.com,10/4/2021,Product_70,Electronics,2993.19
1767,2608,14,4,1308,9/21/2024,151.93,Customer_1308,Tanta,customer1308@example.com,3/3/2024,Product_14,Clothing,1343.5
1768,4675,52,2,2768,2/24/2024,7181.26,Customer_2768,Mansoura,customer2768@example.com,4/26/2022,Product_52,Electronics,3840.32
1769,2656,38,5,1002,8/29/2021,307.98,Customer_1002,Giza,customer1002@example.com,9/29/2021,Product_38,Electronics,3198
1770,4724,43,1,260,2/19/2023,9762.24,Customer_260,Giza,customer260@example.com,2/25/2020,Product_43,Electronics,4285.71
1771,4777,71,3,2850,2/18/2024,6011.8,Customer_2850,Mansoura,customer2850@example.com,8/23/2024,Product_71,Food,2771.35
1772,154,7,4,2523,4/25/2021,5746.42,Customer_2523,Giza,customer2523@example.com,3/22/2021,Product_7,Food,592
1773,392,24,2,371,5/14/2024,254.94,Customer_371,Tanta,customer371@example.com,6/12/2024,Product_24,Books,143.69
1774,2794,47,3,1214,9/11/2023,7663.01,Customer_1214,Cairo,customer1214@example.com,10/12/2022,Product_47,Electronics,3315.91
1775,1780,92,1,1852,8/29/2022,6954.83,Customer_1852,Alexandria,customer1852@example.com,7/11/2023,Product_92,Food,4734.4
1776,31,90,4,672,12/5/2022,1427.9,Customer_672,Tanta,customer672@example.com,5/12/2025,Product_90,Electronics,4526.98
1777,3306,7,1,2311,3/21/2021,936.94,Customer_2311,Alexandria,customer2311@example.com,2/9/2021,Product_7,Food,592
1778,3699,56,4,763,10/3/2023,4346.06,Customer_763,Alexandria,customer763@example.com,11/21/2023,Product_56,Clothing,3991.47
1779,3471,96,3,2352,9/14/2023,7034.8,Customer_2352,Tanta,customer2352@example.com,8/28/2020,Product_96,Food,2091.27
1780,1383,12,1,317,1/7/2024,8937.18,Customer_317,Mansoura,customer317@example.com,9/30/2020,Product_12,Electronics,1616.26
1781,1652,31,3,180,12/25/2022,4079.87,Customer_180,Mansoura,customer180@example.com,1/29/2023,Product_31,Clothing,803.97
1782,3397,74,3,1374,10/3/2022,1339.7,Customer_1374,Mansoura,customer1374@example.com,7/2/2021,Product_74,Books,1450.23
1783,2934,44,4,1148,1/22/2021,3540.41,Customer_1148,Alexandria,customer1148@example.com,7/31/2024,Product_44,Books,1374.68
